image,image_path,xmin,ymin,xmax,ymax,label,confidence,x_size,y_size,iou
005714.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/005714.png,814,159,868,339,0,0.424190789,1238,374,
005714.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/005714.png,711,166,749,283,0,0.454263806,1238,374,
005714.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/005714.png,728,160,758,288,0,0.496513397,1238,374,
005714.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/005714.png,500,164,529,294,0,0.822888792,1238,374,
005714.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/005714.png,888,137,956,374,0,0.973686635,1238,374,
003096.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003096.png,830,143,857,258,0,0.489672601,1242,375,
007000.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/007000.png,114,180,147,306,0,0.332205772,1242,375,
001888.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001888.png,983,120,1007,225,0,0.409823239,1224,370,
001888.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001888.png,875,118,890,197,0,0.42727381,1224,370,
003487.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003487.png,662,137,742,314,0,0.327886194,1238,374,
003487.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003487.png,635,139,658,255,0,0.366119593,1238,374,
003487.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003487.png,622,150,645,247,0,0.378941059,1238,374,
003487.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003487.png,758,164,791,295,0,0.476959288,1238,374,
003426.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003426.png,876,114,890,201,0,0.333569676,1224,370,
003426.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003426.png,964,141,997,262,0,0.739674866,1224,370,
003426.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003426.png,980,138,1014,262,0,0.824309528,1224,370,
003027.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003027.png,1089,98,1167,330,0,0.435518384,1242,375,
003269.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003269.png,838,119,897,317,0,0.733318388,1224,370,
001589.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001589.png,1042,103,1105,370,0,0.263787448,1224,370,
001589.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001589.png,1073,94,1139,370,0,0.557304502,1224,370,
000546.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/000546.png,566,159,585,280,0,0.347675323,1242,375,
004482.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004482.png,537,155,576,292,0,0.703419209,1224,370,
002477.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/002477.png,238,157,269,291,0,0.281691402,1238,374,
002477.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/002477.png,282,166,316,290,0,0.506322265,1238,374,
002477.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/002477.png,728,155,766,296,0,0.759729862,1238,374,
002477.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/002477.png,1127,139,1196,341,0,0.774499953,1238,374,
002477.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/002477.png,1094,154,1165,328,0,0.781242549,1238,374,
003683.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003683.png,790,167,845,336,0,0.427918732,1238,374,
003683.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003683.png,710,170,742,287,0,0.434381336,1238,374,
003683.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003683.png,324,163,354,324,0,0.599790514,1238,374,
003683.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003683.png,1048,140,1113,361,0,0.647714615,1238,374,
003683.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003683.png,984,154,1050,347,0,0.758274853,1238,374,
003982.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003982.png,353,167,378,287,0,0.300481468,1242,375,
004456.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004456.png,696,163,709,232,0,0.331308603,1242,375,
003134.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003134.png,1118,110,1173,335,0,0.705981314,1224,370,
004367.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004367.png,613,163,625,213,0,0.299120009,1224,370,
005276.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/005276.png,391,167,408,246,0,0.390880167,1242,375,
000568.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/000568.png,482,155,494,211,0,0.626737595,1242,375,
006903.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/006903.png,678,160,712,325,0,0.350895792,1224,370,
006903.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/006903.png,654,141,719,309,0,0.429570496,1224,370,
000889.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/000889.png,247,156,302,340,0,0.727152705,1224,370,
000889.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/000889.png,164,136,240,367,0,0.896018267,1224,370,
004188.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004188.png,434,147,445,214,0,0.660114169,1242,375,
001035.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001035.png,863,178,896,330,0,0.562004268,1242,375,
002889.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/002889.png,1092,134,1121,268,0,0.503565609,1238,374,
002889.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/002889.png,228,138,311,374,0,0.594945133,1238,374,
004422.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004422.png,985,123,1008,220,0,0.434252918,1224,370,
004422.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004422.png,875,118,890,197,0,0.490262926,1224,370,
004762.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004762.png,442,119,519,370,0,0.950490117,1224,370,
001631.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001631.png,682,139,694,206,0,0.260921806,1242,375,
000876.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/000876.png,504,162,515,228,0,0.506995022,1241,376,
000015.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/000015.png,1005,133,1071,369,0,0.841955125,1238,374,
004806.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004806.png,675,146,689,206,0,0.71807009,1242,375,
004136.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004136.png,454,152,516,333,0,0.97102344,1224,370,
001880.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001880.png,790,162,803,225,0,0.32714361,1242,375,
002046.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/002046.png,365,97,382,245,0,0.497614264,1242,375,
003632.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003632.png,189,143,248,313,0,0.508303523,1238,374,
003313.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003313.png,766,157,789,274,0,0.494460523,1242,375,
003099.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003099.png,658,158,667,207,0,0.469939321,1242,375,
001070.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001070.png,854,131,932,374,0,0.341856867,1238,374,
001070.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001070.png,1119,142,1153,264,0,0.359218866,1238,374,
001070.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001070.png,196,150,256,360,0,0.512067676,1238,374,
001070.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001070.png,640,152,661,254,0,0.758169115,1238,374,
001070.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001070.png,770,160,826,367,0,0.940262496,1238,374,
003723.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003723.png,0,162,21,374,0,0.319812208,1238,374,
003723.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003723.png,487,168,500,236,0,0.391160369,1238,374,
003723.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003723.png,769,156,782,225,0,0.508362353,1238,374,
003723.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003723.png,499,174,510,224,0,0.51836437,1238,374,
003723.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003723.png,111,170,143,325,0,0.542272329,1238,374,
000108.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/000108.png,884,145,909,242,0,0.782342017,1242,375,
007377.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/007377.png,807,141,828,243,0,0.474339426,1242,375,
004404.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004404.png,983,120,1007,225,0,0.363932371,1224,370,
004404.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004404.png,876,117,890,198,0,0.391056657,1224,370,
001822.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001822.png,817,156,843,288,0,0.309469044,1238,374,
001822.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001822.png,448,163,464,245,0,0.516702652,1238,374,
001822.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001822.png,827,168,861,281,0,0.879156888,1238,374,
007420.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/007420.png,515,155,536,246,0,0.355573565,1238,374,
007420.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/007420.png,483,159,503,245,0,0.382897556,1238,374,
007420.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/007420.png,1003,118,1063,315,0,0.693767428,1238,374,
007420.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/007420.png,507,154,527,245,0,0.761282563,1238,374,
007420.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/007420.png,884,126,945,366,0,0.859806776,1238,374,
007420.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/007420.png,863,149,920,352,0,0.989360034,1238,374,
001222.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001222.png,1167,87,1191,265,0,0.497070521,1242,375,
007016.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/007016.png,784,163,814,296,0,0.63586086,1242,375,
007016.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/007016.png,985,112,1069,375,0,0.771790028,1242,375,
007016.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/007016.png,856,156,923,331,0,0.799577475,1242,375,
001372.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/001372.png,390,159,401,242,0,0.269095719,1242,375,
004740.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004740.png,816,161,838,251,0,0.252201378,1238,374,
004740.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004740.png,786,170,801,241,0,0.308983475,1238,374,
004740.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004740.png,713,168,744,279,0,0.463156492,1238,374,
004740.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004740.png,731,164,757,273,0,0.549583077,1238,374,
004740.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004740.png,693,168,721,282,0,0.809716225,1238,374,
004454.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/004454.png,527,171,537,218,0,0.277566284,1241,376,
007375.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/007375.png,208,175,245,326,0,0.518152654,1238,374,
006525.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/006525.png,1141,122,1211,375,0,0.37258172,1242,375,
003404.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003404.png,984,123,1007,221,0,0.321242332,1224,370,
003404.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/003404.png,876,117,890,197,0,0.438341528,1224,370,
006908.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/006908.png,649,151,668,244,0,0.310190052,1238,374,
006908.png,/home/jafar/Documents/Multimodal-Pedestrian-Detection-System/yolo_first_try/TrainYourOwnYOLO/Data/Source_Images/Test_Images/006908.png,185,149,248,350,0,0.368092328,1238,374,
